time,tas,tasmin,tasmax,huss,sfcWind,prtot
1977-09-17,287.34649658203125,280.8426818847656,294.2492370605469,0.005216443911194801,2.039912462234497,7.645633672836993e-07
1977-09-18,287.18194580078125,281.13104248046875,292.9395446777344,0.006378074176609516,3.300963878631592,4.748188985104207e-06
1977-09-19,286.84014892578125,282.60882568359375,291.0462341308594,0.006455431692302227,4.348326683044434,1.3229939213488251e-05
1977-09-20,286.0808410644531,280.9903564453125,291.4254455566406,0.006275529507547617,3.997872829437256,5.681190486939158e-06
1977-09-21,285.9784851074219,280.21771240234375,292.78594970703125,0.004361601546406746,3.6130475997924805,8.785275440459372e-07
1977-09-22,286.14093017578125,279.084228515625,293.264404296875,0.005197812803089619,3.534571409225464,1.783065499694203e-07
1977-09-23,287.9090576171875,281.950927734375,294.77569580078125,0.006571979261934757,3.2214438915252686,1.4796257552518455e-08
1977-09-24,287.41278076171875,282.14617919921875,293.6075134277344,0.006750793196260929,2.8387274742126465,1.0722358183556935e-06
1977-09-25,288.2600402832031,282.08209228515625,295.39910888671875,0.007478372659534216,1.9374253749847412,6.549019417434465e-06
1977-09-26,288.9432373046875,284.8350830078125,293.7610778808594,0.009066474623978138,3.211188793182373,3.522763290675357e-05
1977-09-27,289.64483642578125,284.6887512207031,295.8973388671875,0.00790633074939251,2.9166407585144043,1.5658077245461755e-05
1977-09-28,287.8816223144531,284.2425537109375,291.86370849609375,0.009150270372629166,1.9056907892227173,0.00015562608314212412
1977-09-29,288.4046936035156,283.394775390625,293.9430847167969,0.007538743782788515,2.433180332183838,2.5400884624104947e-05
1977-09-30,286.5985412597656,282.2831726074219,291.5770568847656,0.006995041389018297,3.7330923080444336,8.779874406172894e-06
1977-10-01,286.1375732421875,281.58282470703125,291.24755859375,0.007438006345182657,2.494086980819702,8.54762674862286e-06
1977-10-02,285.79608154296875,282.09112548828125,289.7757568359375,0.007434376981109381,3.7639613151550293,4.40756011812482e-05
1977-10-03,283.487548828125,279.68646240234375,287.9176330566406,0.006616704165935516,5.142775535583496,7.436081068590283e-05
1977-10-04,283.99359130859375,279.80572509765625,287.8261413574219,0.007330113090574741,3.8404970169067383,9.31230460992083e-05
1977-10-05,285.8570251464844,283.8768005371094,288.63873291015625,0.00859464704990387,6.41407585144043,9.796874655876309e-05
1977-10-06,287.0025329589844,284.5845947265625,289.5986633300781,0.009531505405902863,6.952785491943359,0.000114151080197189
1977-10-07,286.5169677734375,284.7373352050781,288.2243957519531,0.009330835193395615,5.91538143157959,0.00017368582484778017
1977-10-08,284.66412353515625,280.72088623046875,288.66107177734375,0.006549037527292967,5.277256488800049,2.9431677830871195e-05
1977-10-09,280.56695556640625,276.4341735839844,284.4950256347656,0.004036101512610912,4.884565353393555,1.8533755792304873e-05
